ROW_ID,SUBJECT_ID,GENDER,DOB,DOD,DOD_HOSP,DOD_SSN,EXPIRE_FLAG,GENDER_CODE
5670793,15445,F,2124-09-28,2165-09-21 00:00:00,2152-07-08 00:00:00,480-33-8903,1,0
1474344,75271,F,2078-04-20,2151-03-20 00:00:00,2115-01-23 00:00:00,326-54-4027,0,1
3781766,77010,M,2105-06-04,UNKNOWN,UNKNOWN,266-46-9446,0,1
5024416,93667,F,2115-05-12,UNKNOWN,UNKNOWN,406-02-9667,1,0
1060883,18065,F,2145-12-25,UNKNOWN,2165-09-29 00:00:00,460-01-5641,0,0
7928915,2503,F,2110-03-29,UNKNOWN,UNKNOWN,296-67-3003,0,0
14607658,29309,M,2122-01-20,2121-10-14 00:00:00,UNKNOWN,165-08-3426,0,0
3827128,12793,F,2163-05-01,2190-01-18 00:00:00,UNKNOWN,640-13-0171,0,0
7695095,20538,M,2060-03-31,2130-01-01 00:00:00,UNKNOWN,506-90-9821,1,1
3629820,13613,M,2170-03-04,UNKNOWN,UNKNOWN,333-30-6192,0,0
1779200,60985,M,2080-05-21,UNKNOWN,UNKNOWN,228-20-4559,0,0
3275023,43551,M,2107-05-07,UNKNOWN,UNKNOWN,643-08-8521,0,1
7262379,59594,F,2147-05-20,UNKNOWN,2135-03-05 00:00:00,037-21-8292,1,0
16772452,97102,M,2095-12-20,UNKNOWN,UNKNOWN,442-32-5808,0,0
16011520,23005,M,2028-11-27,UNKNOWN,UNKNOWN,492-06-6510,1,1
10801896,22090,F,2072-06-19,UNKNOWN,UNKNOWN,268-65-2913,0,0
10852784,11110,F,2119-04-06,2169-06-15 00:00:00,2192-04-20 00:00:00,796-38-7261,0,1
16133057,12740,M,2058-03-25,2152-12-11 00:00:00,2165-12-23 00:00:00,741-73-8723,1,0
3985321,51871,M,2108-01-05,2156-12-21 00:00:00,2115-09-11 00:00:00,657-72-2998,0,1
13907245,23032,F,1884-04-03,2156-08-29 00:00:00,2161-08-06 00:00:00,245-58-9318,1,0
10853078,56858,F,2097-06-06,UNKNOWN,UNKNOWN,461-37-5505,0,0
5003204,43084,F,2165-05-26,UNKNOWN,UNKNOWN,245-10-0461,0,0
12929232,16469,M,2035-11-29,UNKNOWN,UNKNOWN,461-73-3292,1,0
12191107,55923,F,2167-09-15,UNKNOWN,UNKNOWN,669-42-3199,0,0
3397876,8129,M,2115-04-30,2152-03-17 00:00:00,2105-04-22 00:00:00,409-73-9115,1,1
10698408,53654,M,2094-02-03,UNKNOWN,UNKNOWN,543-73-0641,0,1
4383515,6064,F,2065-08-17,2164-10-13 00:00:00,UNKNOWN,487-49-1801,1,0
7996919,93905,M,2048-02-21,UNKNOWN,2147-03-18 00:00:00,639-70-8242,1,0
15864931,73571,F,2013-05-05,UNKNOWN,UNKNOWN,439-02-9874,0,0
5726116,81886,M,1980-10-19,2156-07-14 00:00:00,UNKNOWN,300-23-2100,1,1
13331090,31174,F,2085-01-20,2130-04-20 00:00:00,UNKNOWN,227-94-8842,1,0
8687833,23015,M,2154-03-24,UNKNOWN,UNKNOWN,255-98-8252,0,1
8628958,52739,F,2083-12-18,UNKNOWN,UNKNOWN,033-08-8407,1,0
9574178,2487,M,2043-04-08,UNKNOWN,2155-06-19 00:00:00,751-34-8234,1,1
7976415,32040,F,1996-08-03,2109-03-10 00:00:00,UNKNOWN,534-76-8794,0,0
14678110,88000,F,2052-03-26,UNKNOWN,UNKNOWN,584-97-7381,0,0
16746486,21139,M,2041-10-29,UNKNOWN,UNKNOWN,167-92-4584,0,1
7101087,27308,F,2007-04-21,UNKNOWN,UNKNOWN,648-49-4736,0,0
12965589,22916,F,1995-11-20,2181-07-09 00:00:00,UNKNOWN,342-01-3026,0,0
3207496,99384,M,1929-03-23,2144-06-25 00:00:00,2192-01-29 00:00:00,272-41-6792,1,1
11819605,5774,M,2054-02-26,UNKNOWN,2124-05-18 00:00:00,435-42-4064,1,1
9778886,10534,M,2064-12-23,UNKNOWN,UNKNOWN,068-59-2387,0,1
11147818,9181,M,2169-01-11,UNKNOWN,UNKNOWN,207-87-8668,0,1
1216524,14563,F,2113-08-19,UNKNOWN,UNKNOWN,409-58-5262,0,0
3807401,80580,M,1955-08-27,2150-06-11 00:00:00,UNKNOWN,746-32-3711,0,0
11086853,18669,M,2142-03-12,2123-04-21 00:00:00,UNKNOWN,765-05-8518,0,0
7425896,31990,F,2096-06-01,2201-09-26 00:00:00,UNKNOWN,648-05-8744,0,0
12902254,57492,M,2118-08-31,UNKNOWN,UNKNOWN,033-49-7088,0,1
16068996,21593,F,2179-08-15,UNKNOWN,UNKNOWN,879-70-8459,0,0
9198507,32184,F,2149-01-31,UNKNOWN,UNKNOWN,234-38-8117,0,0
12775233,5693,F,2028-04-04,UNKNOWN,2116-02-15 00:00:00,878-57-5001,1,0
3012799,10063,M,1830-03-02,UNKNOWN,UNKNOWN,085-38-0121,0,0
6684498,505,F,2168-11-10,UNKNOWN,UNKNOWN,075-95-5969,0,0
13760118,7700,M,2129-08-17,2199-03-03 00:00:00,UNKNOWN,238-01-0363,0,1
15960419,60797,F,2062-11-14,2157-10-08 00:00:00,2137-03-14 00:00:00,457-89-0824,0,0
4409117,17445,F,2005-02-15,2142-04-25 00:00:00,2148-11-21 00:00:00,186-66-4282,1,0
15697097,27902,F,2136-07-14,UNKNOWN,UNKNOWN,478-11-3359,0,1
9406797,19819,F,2092-11-17,UNKNOWN,UNKNOWN,528-13-0386,0,0
5756770,26719,F,2114-05-11,UNKNOWN,UNKNOWN,465-62-0407,1,0
2551901,29085,M,2095-09-19,2196-02-22 00:00:00,2108-06-01 00:00:00,698-92-7813,1,1
9665714,29385,F,2073-08-29,2150-05-16 00:00:00,2138-06-01 00:00:00,790-42-4623,1,0
13290895,98310,M,2111-01-25,2164-06-22 00:00:00,UNKNOWN,851-02-3380,1,0
3892984,6124,F,2152-02-22,UNKNOWN,UNKNOWN,627-01-4352,0,0
8365862,59537,F,2129-05-04,UNKNOWN,UNKNOWN,088-87-0688,0,0
2564938,91525,F,2031-02-09,2191-05-25 00:00:00,2140-03-01 00:00:00,217-24-5496,1,0
1690686,76820,M,2064-12-10,2190-10-06 00:00:00,2142-04-17 00:00:00,435-07-9696,1,0
12720954,12437,M,2109-07-06,UNKNOWN,UNKNOWN,159-23-5732,0,1
2582255,30661,M,2079-11-11,2120-11-09 00:00:00,2159-06-15 00:00:00,209-74-2702,0,1
13059151,29288,M,2132-01-22,2134-09-20 00:00:00,2197-09-24 00:00:00,249-12-1180,0,1
4532345,71501,M,2083-08-12,UNKNOWN,UNKNOWN,741-86-4888,0,1
9954369,19981,M,2057-03-06,UNKNOWN,UNKNOWN,409-80-8712,0,1
532612,40388,F,2114-08-22,UNKNOWN,UNKNOWN,080-30-4731,1,0
1377568,29200,F,2079-10-21,UNKNOWN,UNKNOWN,143-60-6897,0,0
11358407,85828,F,2101-08-20,2127-11-10 00:00:00,UNKNOWN,862-42-1898,0,1
15959177,13495,M,2166-11-23,2119-01-17 00:00:00,UNKNOWN,680-99-9053,1,1
1021237,92036,M,2147-10-07,2174-03-29 00:00:00,UNKNOWN,483-52-4093,0,0
4614246,27055,M,2123-07-22,UNKNOWN,UNKNOWN,498-41-3591,0,1
10918836,31440,M,2154-10-24,UNKNOWN,UNKNOWN,143-55-0871,0,1
14286276,17600,M,1960-12-24,2150-04-13 00:00:00,UNKNOWN,067-74-5666,0,1
15990080,20878,F,2119-08-16,2140-01-30 00:00:00,UNKNOWN,751-88-6704,0,0
1946890,26331,F,2069-01-18,UNKNOWN,UNKNOWN,812-32-5633,0,0
13451188,21919,F,2058-04-02,UNKNOWN,2160-05-03 00:00:00,846-75-4102,1,1
2350886,87287,M,2160-07-02,UNKNOWN,UNKNOWN,037-50-0143,0,1
12729259,12185,M,2086-08-05,2110-05-20 00:00:00,UNKNOWN,571-06-0957,1,0
4596024,29074,M,2072-12-20,UNKNOWN,UNKNOWN,804-08-8467,0,0
15820300,90466,M,2090-01-25,2192-01-17 00:00:00,2102-12-13 00:00:00,542-74-8002,1,0
12418118,5034,F,2075-09-16,UNKNOWN,UNKNOWN,542-07-3241,0,0
14909972,62210,M,2071-06-05,2182-05-31 00:00:00,UNKNOWN,785-16-4363,0,0
7114103,30224,M,1955-02-21,UNKNOWN,UNKNOWN,353-68-4737,0,1
11644494,9257,M,2142-08-10,2104-08-20 00:00:00,UNKNOWN,484-02-6543,1,1
9129828,27582,F,1999-02-06,2118-01-21 00:00:00,UNKNOWN,839-69-9616,0,1
13041432,8176,M,2152-12-26,UNKNOWN,UNKNOWN,422-91-9475,0,1
7569176,29714,F,2174-11-19,UNKNOWN,UNKNOWN,637-74-8632,0,0
10906277,5658,F,2157-03-03,UNKNOWN,UNKNOWN,695-97-5352,1,0
6200280,98558,M,2113-09-12,UNKNOWN,UNKNOWN,795-41-2689,0,0
2333630,40545,F,2074-07-03,UNKNOWN,2199-09-01 00:00:00,119-74-8836,0,0
7353410,7985,M,2146-11-07,UNKNOWN,UNKNOWN,523-68-8501,0,1
12517728,15189,M,2076-01-05,UNKNOWN,UNKNOWN,506-28-8907,0,1
9997447,1446,F,2138-07-13,UNKNOWN,UNKNOWN,384-46-4097,0,0
10523468,29905,F,2092-07-28,2117-06-29 00:00:00,UNKNOWN,250-81-4824,1,0
4442854,27176,F,2146-12-06,UNKNOWN,UNKNOWN,352-62-4567,1,0
4880266,19898,F,2030-02-13,UNKNOWN,UNKNOWN,075-30-2366,0,0
7842802,21681,F,2024-05-20,UNKNOWN,UNKNOWN,348-70-0900,0,0
4343877,3734,M,2030-09-21,UNKNOWN,UNKNOWN,402-23-0194,1,1
12108381,48969,M,2045-12-22,2198-08-05 00:00:00,2111-07-13 00:00:00,576-91-7547,1,1
10431806,31534,F,2111-05-29,2173-07-05 00:00:00,2155-04-12 00:00:00,630-74-9265,1,1
13884016,59124,F,2047-09-11,2126-11-02 00:00:00,2108-03-10 00:00:00,240-80-5493,1,0
12920148,82681,M,2088-09-13,UNKNOWN,UNKNOWN,654-27-0565,1,1
16469903,18961,M,2128-04-10,UNKNOWN,UNKNOWN,595-62-2025,0,1
13633664,15717,M,2123-04-18,2141-04-08 00:00:00,UNKNOWN,092-73-3104,0,1
4601968,6285,M,2191-06-21,UNKNOWN,UNKNOWN,477-97-4308,0,0
14887531,23082,M,2135-03-02,UNKNOWN,UNKNOWN,181-70-9108,0,1
5297883,16380,M,2043-10-11,UNKNOWN,UNKNOWN,198-90-9599,0,1
12514636,3265,M,2026-09-04,UNKNOWN,2198-06-17 00:00:00,792-63-3388,0,1
13016842,2169,F,2135-09-24,UNKNOWN,UNKNOWN,785-78-5418,0,0
11483752,16621,F,2128-10-10,UNKNOWN,2152-08-10 00:00:00,021-95-3847,0,0
2540997,28618,F,1963-05-20,UNKNOWN,UNKNOWN,008-08-4185,0,0
2982499,65654,F,2044-01-30,2112-07-24 00:00:00,UNKNOWN,303-90-5414,0,1
15369577,14157,F,2117-01-30,UNKNOWN,UNKNOWN,409-53-0377,0,0
6608835,16204,M,2059-07-13,UNKNOWN,UNKNOWN,204-13-5758,1,1
15260573,23421,M,2056-07-06,2157-03-14 00:00:00,UNKNOWN,656-17-7543,1,1
2932462,71244,M,1903-07-08,2182-10-19 00:00:00,UNKNOWN,697-27-9972,1,1
4285586,9416,F,2167-11-03,UNKNOWN,UNKNOWN,313-55-9408,1,0
11217276,11109,F,2138-05-14,UNKNOWN,UNKNOWN,018-38-3251,1,1
3523108,16031,F,2012-06-29,UNKNOWN,UNKNOWN,398-67-3449,1,0
9777803,28156,F,2133-11-18,UNKNOWN,UNKNOWN,633-15-2826,0,1
15703324,94799,F,2126-08-30,2103-07-29 00:00:00,2180-05-18 00:00:00,519-47-0340,1,1
15714705,97503,M,1899-07-22,UNKNOWN,2121-10-12 00:00:00,513-76-6067,1,1
4278948,45974,M,1985-07-27,UNKNOWN,UNKNOWN,700-70-0859,0,0
12266496,3805,M,2126-07-06,2174-01-03 00:00:00,UNKNOWN,651-46-9881,1,1
6711824,18156,M,2132-02-26,UNKNOWN,UNKNOWN,057-51-5915,0,1
11378349,25886,F,2148-02-23,UNKNOWN,UNKNOWN,640-62-3169,1,0
6117227,6287,M,2017-12-26,UNKNOWN,UNKNOWN,157-19-2263,0,1
13206358,17794,M,2167-05-24,UNKNOWN,UNKNOWN,874-10-1144,0,0
6016615,2889,M,2099-11-12,UNKNOWN,UNKNOWN,073-88-5766,0,1
11489367,66123,M,2165-07-26,2184-06-10 00:00:00,2108-12-24 00:00:00,439-62-5071,0,1
13536167,64798,M,2105-03-22,2196-03-09 00:00:00,UNKNOWN,224-08-8906,0,0
16762528,4468,F,2096-08-26,UNKNOWN,UNKNOWN,483-17-8302,0,0
4610342,40997,M,2181-01-01,UNKNOWN,UNKNOWN,346-80-7052,0,1
11697368,1073,F,2030-11-30,2104-10-26 00:00:00,UNKNOWN,636-24-8816,1,0
8462129,32123,M,2111-12-17,2182-10-02 00:00:00,UNKNOWN,299-59-7461,1,1
541134,4468,M,2160-06-02,UNKNOWN,UNKNOWN,446-12-8952,0,1
12889415,7358,M,2042-05-07,2175-09-14 00:00:00,2162-11-24 00:00:00,572-01-3224,1,1
2171565,8610,F,2142-10-23,2183-12-28 00:00:00,UNKNOWN,040-56-3136,1,1
16552581,30433,F,1972-06-07,UNKNOWN,2171-11-09 00:00:00,196-56-4458,0,1
4847330,667,M,2142-04-10,UNKNOWN,UNKNOWN,324-82-1644,0,0
15336150,87470,F,2033-05-26,UNKNOWN,UNKNOWN,312-75-8667,1,0
2343219,21163,M,1986-06-15,2191-02-07 00:00:00,UNKNOWN,581-41-2546,1,1
651413,79562,F,2099-12-04,UNKNOWN,UNKNOWN,614-83-8758,0,0
703958,49369,M,1949-10-05,2124-07-15 00:00:00,UNKNOWN,493-48-3195,1,1
10973288,18092,M,2146-12-27,UNKNOWN,UNKNOWN,217-88-9330,0,0
10804793,81081,F,1994-06-03,2169-12-09 00:00:00,UNKNOWN,587-47-3659,0,0
16274110,12048,M,2090-04-07,UNKNOWN,2137-12-22 00:00:00,660-36-0646,1,1
579390,5631,M,2047-06-09,2122-06-14 00:00:00,UNKNOWN,216-44-3096,0,0
15821823,91327,F,2012-01-07,UNKNOWN,2101-10-06 00:00:00,024-82-4935,0,0
11598400,96813,M,2115-10-24,2193-03-19 00:00:00,UNKNOWN,793-89-7881,0,1
4558301,27079,F,1985-05-17,2167-09-30 00:00:00,2173-12-24 00:00:00,242-41-9413,1,0
7461020,7663,M,2156-01-29,UNKNOWN,UNKNOWN,358-82-3628,0,1
14196125,25641,F,2060-04-02,UNKNOWN,UNKNOWN,604-15-2486,0,0
11902757,756,M,2152-10-27,2184-10-04 00:00:00,2147-09-08 00:00:00,208-28-5194,1,1
9458249,60228,M,2066-02-14,2202-10-26 00:00:00,2121-02-26 00:00:00,824-63-3290,0,0
2039702,97467,M,2098-05-27,2163-08-18 00:00:00,UNKNOWN,665-96-3727,0,1
11474444,3574,M,2099-12-02,UNKNOWN,UNKNOWN,124-52-1313,0,1
14017107,978,M,2150-02-01,UNKNOWN,UNKNOWN,464-67-8093,1,1
10479877,76319,M,2085-10-31,2133-04-22 00:00:00,UNKNOWN,667-54-5217,0,1
11528133,94341,F,1987-01-26,UNKNOWN,2125-11-19 00:00:00,096-37-7716,0,0
3976391,11255,F,2075-03-21,2148-11-03 00:00:00,UNKNOWN,762-42-6201,0,0
1566308,12236,M,2118-08-17,2171-10-28 00:00:00,UNKNOWN,681-03-9203,0,1
5006626,7810,M,2066-06-05,UNKNOWN,UNKNOWN,260-94-7164,0,0
5712040,81032,F,2153-10-21,UNKNOWN,UNKNOWN,071-72-8519,0,1
6110269,45160,M,2097-11-22,2175-01-03 00:00:00,UNKNOWN,634-53-2597,0,1
762111,16127,F,2051-08-16,UNKNOWN,UNKNOWN,795-26-0182,0,0
8024815,10286,M,2162-05-24,UNKNOWN,UNKNOWN,781-61-5554,0,1
10979810,15116,M,2085-12-06,2125-12-04 00:00:00,2174-06-07 00:00:00,254-91-7815,0,1
10179899,25178,F,2108-08-14,2115-01-13 00:00:00,2110-04-29 00:00:00,500-33-0808,1,1
5070358,10814,F,2040-03-01,UNKNOWN,UNKNOWN,351-36-2663,0,0
13704827,18594,M,2080-06-03,2181-08-04 00:00:00,2203-07-26 00:00:00,437-57-1207,1,1
16242928,31004,M,2079-06-05,2168-02-19 00:00:00,UNKNOWN,289-90-8211,0,1
1898261,3353,F,2043-08-26,UNKNOWN,UNKNOWN,766-61-9013,0,0
1453275,73953,F,2048-04-20,2132-02-26 00:00:00,UNKNOWN,015-67-9854,1,0
5970399,17343,F,2126-03-19,2131-01-02 00:00:00,2169-09-06 00:00:00,267-15-6008,1,0
3547674,11532,M,2126-02-16,UNKNOWN,2166-08-04 00:00:00,143-91-2471,0,1
9590860,80210,M,2047-09-14,UNKNOWN,2189-09-13 00:00:00,159-29-4673,0,1
5262281,9732,M,2095-07-20,UNKNOWN,UNKNOWN,246-24-4129,0,1
15012199,24132,M,2014-03-08,UNKNOWN,2103-05-29 00:00:00,598-75-9704,0,1
13352783,26090,F,1971-09-07,2142-10-18 00:00:00,2180-09-12 00:00:00,001-32-9689,1,0
13594683,87864,M,2052-12-03,2188-12-08 00:00:00,UNKNOWN,299-44-1218,0,1
11518995,12580,M,2044-11-04,UNKNOWN,UNKNOWN,290-65-2907,1,0
4597078,26676,M,2035-08-31,UNKNOWN,UNKNOWN,493-04-6802,0,1
542690,69251,F,2072-05-02,UNKNOWN,UNKNOWN,410-61-7225,0,1
3770275,61198,M,2145-09-17,UNKNOWN,UNKNOWN,692-68-6886,0,0
1494677,82079,M,2165-02-14,2196-07-15 00:00:00,2188-08-18 00:00:00,390-30-9209,1,1
9179752,19313,F,2164-07-28,2149-07-29 00:00:00,2148-05-27 00:00:00,801-16-3518,0,1
12430049,91469,M,2107-04-21,UNKNOWN,UNKNOWN,322-29-0715,0,1
5435819,57953,F,2200-08-04,UNKNOWN,UNKNOWN,272-77-4618,0,0
12226448,3024,F,2171-06-03,UNKNOWN,UNKNOWN,848-76-4673,0,0
9354598,17823,F,2001-07-09,UNKNOWN,UNKNOWN,681-99-6861,1,1
6115904,5815,F,2088-08-12,2145-05-25 00:00:00,UNKNOWN,392-37-2086,1,1
11206075,43439,F,2116-07-02,UNKNOWN,UNKNOWN,035-98-2584,0,0
8236121,26658,F,2093-01-18,UNKNOWN,UNKNOWN,063-06-8503,1,0
8116242,26008,F,2084-12-28,UNKNOWN,UNKNOWN,481-29-4150,0,1
16603155,56636,M,2077-08-01,UNKNOWN,2143-12-26 00:00:00,207-93-4051,0,1
822071,4122,M,2121-03-26,UNKNOWN,UNKNOWN,437-86-5525,0,1
9514448,14453,M,2138-07-17,UNKNOWN,UNKNOWN,336-91-9607,0,1
12959340,13864,M,2079-09-12,UNKNOWN,UNKNOWN,632-41-8620,1,0
9422013,53860,M,2039-08-25,UNKNOWN,2186-11-05 00:00:00,016-45-9480,0,1
9531688,21494,M,2014-09-05,2148-03-01 00:00:00,UNKNOWN,004-95-5169,1,1
5659245,4267,F,2080-11-16,UNKNOWN,UNKNOWN,331-96-6281,0,1
6954289,95931,M,2025-08-31,2111-11-11 00:00:00,2104-02-22 00:00:00,845-05-7496,1,0
6715331,82159,M,2025-07-24,2108-08-10 00:00:00,2118-02-24 00:00:00,819-90-0163,1,1
1391417,86913,F,2079-08-24,UNKNOWN,UNKNOWN,238-98-8201,0,0
3489637,26197,F,2081-06-03,2122-07-18 00:00:00,UNKNOWN,880-17-0731,1,0
14826209,60505,F,2058-05-17,UNKNOWN,UNKNOWN,083-28-9503,0,0
5998732,18660,F,2150-12-24,2171-04-03 00:00:00,UNKNOWN,866-55-5818,0,1
4117774,73036,M,2073-03-07,2111-06-22 00:00:00,UNKNOWN,871-01-6146,1,1
4501834,29164,F,2083-10-14,UNKNOWN,UNKNOWN,372-77-2411,0,1
6572145,46667,F,2140-05-15,UNKNOWN,UNKNOWN,730-17-8329,0,0
14388464,4913,M,2121-09-11,2116-12-06 00:00:00,2203-08-16 00:00:00,735-57-1666,1,1
8565901,17991,M,2117-03-29,2183-10-06 00:00:00,2146-04-29 00:00:00,649-93-8975,1,1
15077779,19035,M,2056-04-14,UNKNOWN,UNKNOWN,388-36-3022,0,1
707480,86137,F,2083-08-25,UNKNOWN,UNKNOWN,789-72-8907,0,1
2411067,18333,M,2105-10-12,UNKNOWN,UNKNOWN,599-69-9792,0,1
14333108,15710,M,2009-04-14,UNKNOWN,UNKNOWN,296-10-3261,0,1
15450167,12996,F,2163-01-30,UNKNOWN,UNKNOWN,374-74-5206,0,0
3747781,21534,F,2082-06-07,UNKNOWN,UNKNOWN,170-17-8771,1,0
350666,9732,M,2095-04-03,UNKNOWN,UNKNOWN,637-29-4431,0,1
422040,14494,F,2109-05-07,2113-08-24 00:00:00,UNKNOWN,235-69-0487,0,0
5152937,92235,M,2060-07-14,2146-04-22 00:00:00,UNKNOWN,582-50-8328,1,1
4830260,83210,F,2093-05-27,UNKNOWN,UNKNOWN,668-13-1583,0,0
13259341,5127,M,2045-05-28,UNKNOWN,UNKNOWN,750-20-8969,0,1
4480428,25172,M,2047-12-24,2147-04-06 00:00:00,2127-05-30 00:00:00,431-05-4630,0,1
14319295,6196,F,2001-05-17,UNKNOWN,UNKNOWN,413-57-1577,1,0
15895338,22301,F,2053-01-20,UNKNOWN,UNKNOWN,343-08-6194,0,1
211879,8072,M,2088-09-21,UNKNOWN,UNKNOWN,667-50-4341,0,1
10479345,14967,F,2110-06-23,UNKNOWN,UNKNOWN,522-07-7422,0,0
14774893,3202,F,2145-05-30,UNKNOWN,UNKNOWN,177-12-5672,0,1
2953019,14240,F,2168-05-29,2197-06-28 00:00:00,2104-02-16 00:00:00,553-92-2215,0,0
15033799,7994,M,1956-01-24,2113-05-24 00:00:00,2154-05-01 00:00:00,377-45-7418,0,1
4052202,23639,M,2101-01-27,UNKNOWN,UNKNOWN,606-36-0269,0,1
14861611,48373,M,2108-06-13,UNKNOWN,UNKNOWN,655-14-0801,0,1
3021004,3377,F,2156-06-14,UNKNOWN,UNKNOWN,117-09-8257,1,0
5375167,2050,F,2111-01-09,UNKNOWN,UNKNOWN,168-98-1417,1,0
5130881,1504,F,2156-02-28,UNKNOWN,UNKNOWN,795-74-4766,0,1
16638718,7998,M,2073-01-20,2151-07-25 00:00:00,2182-08-07 00:00:00,137-47-9681,1,1
2630959,56861,M,2125-06-04,UNKNOWN,UNKNOWN,293-48-6478,1,1
15183156,85456,F,2176-05-06,UNKNOWN,UNKNOWN,812-97-4296,0,0
13146537,11027,F,2122-08-31,UNKNOWN,UNKNOWN,073-95-8917,1,0
9903000,18600,M,2106-08-28,2119-11-18 00:00:00,2143-02-24 00:00:00,793-21-5114,1,1
5552305,40293,M,2123-02-12,2146-09-06 00:00:00,UNKNOWN,601-72-4097,1,0
4848792,10186,M,2046-08-05,UNKNOWN,UNKNOWN,118-80-1163,1,1
15769633,2797,M,2068-07-06,UNKNOWN,UNKNOWN,878-80-1561,1,1
3627826,25969,F,2042-09-05,2191-05-06 00:00:00,2120-04-25 00:00:00,813-44-9252,1,0
1586104,27386,M,2097-10-18,UNKNOWN,UNKNOWN,691-05-1009,0,1
4352415,15289,M,2087-05-22,UNKNOWN,UNKNOWN,117-01-6233,0,1
1015527,78904,M,2128-02-14,UNKNOWN,UNKNOWN,030-09-3900,0,1
6848713,20840,F,1931-12-04,2182-08-12 00:00:00,UNKNOWN,533-25-2041,0,1
9689139,80616,M,2082-02-15,2132-06-05 00:00:00,UNKNOWN,045-33-1036,0,1
6754400,66662,M,2028-09-24,UNKNOWN,UNKNOWN,782-68-7882,0,1
11917410,63721,M,2106-05-18,2157-09-23 00:00:00,UNKNOWN,618-75-9322,0,1
16228676,4607,M,2135-09-21,UNKNOWN,UNKNOWN,304-45-5378,1,0
7147945,22069,M,2116-05-20,UNKNOWN,UNKNOWN,652-98-2822,0,0
10388306,3576,M,2177-05-23,UNKNOWN,UNKNOWN,780-78-9565,0,1
3311161,57299,M,2140-09-24,UNKNOWN,UNKNOWN,592-98-4172,1,1
13511750,27962,M,2140-04-17,UNKNOWN,UNKNOWN,259-89-8061,0,0
2918893,97605,F,2092-06-18,2118-05-28 00:00:00,UNKNOWN,860-92-8611,1,0
16127204,20711,M,2105-08-17,2168-04-15 00:00:00,UNKNOWN,247-65-3802,0,1
13985153,3904,M,2149-10-11,UNKNOWN,UNKNOWN,725-75-4863,1,1
3528452,26764,M,2044-04-10,2121-11-27 00:00:00,2172-04-15 00:00:00,520-77-8109,1,0
14845865,19555,M,2084-11-14,UNKNOWN,UNKNOWN,798-90-6796,0,1
2720843,11289,M,2089-06-27,UNKNOWN,UNKNOWN,103-01-2671,1,1
4035691,16441,F,2168-02-04,2152-12-30 00:00:00,UNKNOWN,890-05-3340,0,0
1815723,16080,F,2029-08-24,UNKNOWN,UNKNOWN,181-57-2291,0,0
10188873,99286,M,2163-11-29,UNKNOWN,UNKNOWN,698-99-9195,0,1
16506169,30314,M,1990-01-22,UNKNOWN,UNKNOWN,510-57-1527,1,1
5416177,13467,M,2016-07-22,UNKNOWN,UNKNOWN,423-36-8640,0,1
11692619,3496,F,2021-08-25,UNKNOWN,2197-12-14 00:00:00,115-56-4534,1,0
10531860,99491,M,2033-01-06,UNKNOWN,UNKNOWN,718-62-5943,0,0
35621,58007,F,2131-04-27,2186-05-14 00:00:00,UNKNOWN,123-71-1261,0,1
5359388,10774,F,1998-02-12,2117-10-29 00:00:00,2117-06-24 00:00:00,304-67-8215,0,1
16478699,19509,F,2051-12-10,2164-12-21 00:00:00,UNKNOWN,142-70-7561,1,0
10201736,88676,F,2062-08-26,2165-09-29 00:00:00,UNKNOWN,390-89-9118,0,0
11619280,26700,M,2101-05-01,2177-01-14 00:00:00,2163-05-02 00:00:00,842-95-4279,1,1
13470881,28576,M,2173-06-17,UNKNOWN,UNKNOWN,272-74-5386,1,0
16705771,7541,M,2011-01-24,UNKNOWN,UNKNOWN,066-48-0368,1,0
13066433,3377,M,1947-06-09,UNKNOWN,UNKNOWN,276-74-5067,0,1
1993560,15383,F,2106-10-29,UNKNOWN,UNKNOWN,636-69-6902,0,0
803842,31040,M,2148-09-08,UNKNOWN,UNKNOWN,687-95-2836,0,1
12383109,66546,M,2155-09-26,UNKNOWN,UNKNOWN,878-68-0887,0,1
10542160,42929,M,2083-08-17,2116-06-23 00:00:00,UNKNOWN,840-60-6997,1,0
6847040,29504,M,2173-08-09,UNKNOWN,UNKNOWN,430-74-9373,0,1
12169678,32433,M,2111-03-08,UNKNOWN,2202-06-09 00:00:00,866-07-5468,0,1
8776620,64160,M,2077-10-17,2163-05-18 00:00:00,UNKNOWN,647-69-4145,1,1
3621870,65620,M,2169-11-17,UNKNOWN,UNKNOWN,728-39-6986,0,0
14381697,15195,M,1894-07-14,2117-08-25 00:00:00,2184-11-11 00:00:00,602-83-0790,1,0
12875221,3113,F,2132-12-28,UNKNOWN,UNKNOWN,417-82-1444,0,1
749388,14234,M,2140-03-19,UNKNOWN,UNKNOWN,651-55-6751,0,0
11133016,784,F,2123-05-20,UNKNOWN,UNKNOWN,582-98-4442,0,0
4400928,20214,M,2059-07-03,UNKNOWN,UNKNOWN,694-71-0267,0,1
1027899,22523,F,2065-06-01,2115-11-12 00:00:00,UNKNOWN,022-23-3540,1,1
9607860,14627,M,2107-05-27,2187-07-16 00:00:00,UNKNOWN,530-54-6301,1,1
4027834,59261,F,2087-11-05,2167-04-24 00:00:00,UNKNOWN,377-96-9606,1,0
7549235,31197,M,2017-03-03,UNKNOWN,2172-10-05 00:00:00,194-75-7715,1,1
